,Tiempo (s),Voltaje total (num),Voltaje caida sobre R 0Ohm (num),Corriente (num),Voltaje diodo (num))
33293,1.7340555743639159,,,1.4316569959456997e-05,-0.238861083984375
33294,1.7341076590536213,,,1.4250730286534257e-05,-0.23773193359375
33295,1.7341597437433267,,,1.4316125096802114e-05,-0.238861083984375
33296,1.7342118284330321,,,1.4352158971847668e-05,-0.23944091796875
33297,1.7342639131227378,,,1.431568023414723e-05,-0.238861083984375
33298,1.7343159978124432,,,1.4242277896091472e-05,-0.23724365234375
33299,1.7343680825021486,,,1.4277422045827259e-05,-0.23626708984375
33300,1.734420167191854,,,1.4291212788128644e-05,-0.2353515625
33301,1.7344722518815596,,,1.4259627539631925e-05,-0.23504638671875
33302,1.734524336571265,,,1.4215141274143587e-05,-0.235443115234375
33303,1.7345764212609704,,,1.4259627539631925e-05,-0.235137939453125
33304,1.7346285059506759,,,1.4292102513438412e-05,-0.2354736328125
33305,1.7346805906403813,,,1.428676416157981e-05,-0.237030029296875
33306,1.734732675330087,,,1.4254289187773323e-05,-0.23822021484375
33307,1.7347847600197923,,,1.4252954599808673e-05,-0.2347412109375
33308,1.7348368447094977,,,1.422492825255102e-05,-0.23089599609375
33309,1.7348889293992031,,,1.4177772811133382e-05,-0.2296142578125
33310,1.7349410140889088,,,1.4147967013256195e-05,-0.230987548828125
33311,1.7349930987786142,,,1.419200841608965e-05,-0.230621337890625
33312,1.7350451834683196,,,1.4265855616800292e-05,-0.233795166015625
33313,1.735097268158025,,,1.4345486032024417e-05,-0.241180419921875
33314,1.7351493528477304,,,1.440109386388484e-05,-0.248443603515625
33315,1.735201437537436,,,1.4403318177159256e-05,-0.245208740234375
33316,1.7352535222271415,,,1.4229376879099854e-05,-0.23138427734375
33317,1.7353056069168469,,,1.380141900510204e-05,-0.20391845703125
33318,1.7353576916065523,,,1.308430040543003e-05,-0.158660888671875
33319,1.735409776296258,,,1.2092256685040087e-05,-0.08929443359375
33320,1.7354618609859633,,,1.0795482046055029e-05,-3.0517578125e-05
33321,1.7355139456756687,,,9.235793578033892e-06,0.10540771484375
33322,1.7355660303653742,,,7.495046009475218e-06,0.222412109375
33323,1.7356181150550796,,,5.6822306908254376e-06,0.346588134765625
33324,1.7356701997447852,,,3.826263694651968e-06,0.473968505859375
33325,1.7357222844344906,,,1.9831977154701166e-06,0.601043701171875
33326,1.735774369124196,,,2.215416021319242e-07,0.723236083984375
33327,1.7358264538139014,,,-1.380408818103134e-06,0.834228515625
33328,1.735878538503607,,,-2.827991897093659e-06,0.933563232421875
33329,1.7359306231933125,,,-4.095405600856414e-06,1.019378662109375
33330,1.735982707883018,,,-5.141277702487245e-06,1.089508056640625
33331,1.7360347925727233,,,-5.916673309948979e-06,1.14105224609375
33332,1.7360868772624287,,,-6.47052731527879e-06,1.178436279296875
33333,1.7361389619521344,,,-6.83353524166363e-06,1.20501708984375
